Point;Latitude;Longitude;Departement_name;Departement_id;Region_name;Nom_Produit;Quantité
5255;44.075;6.2791;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5256;44.0714;6.3788;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5257;44.0676;6.4784;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5258;44.0638;6.578;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5259;44.0599;6.6776;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5260;44.0559;6.7772;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5261;44.0518;6.8767;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5262;44.0476;6.9763;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5263;44.0433;7.0758;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5264;44.0389;7.1754;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5265;44.0344;7.2749;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5266;44.0299;7.3744;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5267;44.0252;7.4739;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5268;44.0205;7.5733;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5323;44.1606;-1.2118;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5324;44.1638;-1.112;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5325;44.1669;-1.0122;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5326;44.1699;-0.9123;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5327;44.1728;-0.8125;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5328;44.1756;-0.7126;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5329;44.1784;-0.6127;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5330;44.181;-0.5128;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5331;44.1836;-0.4129;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5332;44.1861;-0.313;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5333;44.1885;-0.2131;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5334;44.1907;-0.1132;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5335;44.1929;-0.0133;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5336;44.195;0.0867;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5337;44.1971;0.1866;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5338;44.199;0.2866;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5339;44.2008;0.3865;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5340;44.2025;0.4865;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5341;44.2042;0.5865;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5342;44.2058;0.6864;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5343;44.2072;0.7864;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5344;44.2086;0.8864;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5345;44.2099;0.9864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5346;44.2111;1.0864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5347;44.2122;1.1864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5348;44.2132;1.2864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5349;44.2141;1.3864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5350;44.2149;1.4864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5351;44.2156;1.5864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5352;44.2163;1.6864;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5353;44.2168;1.7865;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5354;44.2173;1.8865;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5355;44.2177;1.9865;Aveyron;12;Occitanie;Céréales;47277089
5356;44.2179;2.0865;Aveyron;12;Occitanie;Céréales;47277089
5357;44.2181;2.1865;Aveyron;12;Occitanie;Céréales;47277089
5358;44.2182;2.2866;Aveyron;12;Occitanie;Céréales;47277089
5359;44.2182;2.3866;Aveyron;12;Occitanie;Céréales;47277089
5360;44.2181;2.4866;Aveyron;12;Occitanie;Céréales;47277089
5361;44.2179;2.5866;Aveyron;12;Occitanie;Céréales;47277089
5362;44.2177;2.6866;Aveyron;12;Occitanie;Céréales;47277089
5363;44.2173;2.7867;Aveyron;12;Occitanie;Céréales;47277089
5364;44.2168;2.8867;Aveyron;12;Occitanie;Céréales;47277089
5365;44.2163;2.9867;Aveyron;12;Occitanie;Céréales;47277089
5366;44.2157;3.0867;Aveyron;12;Occitanie;Céréales;47277089
5367;44.2149;3.1867;Aveyron;12;Occitanie;Céréales;47277089
5368;44.2141;3.2867;Lozere;48;Occitanie;Céréales;47277089
5369;44.2132;3.3867;Lozere;48;Occitanie;Céréales;47277089
5370;44.2122;3.4867;Lozere;48;Occitanie;Céréales;47277089
5371;44.2111;3.5867;Lozere;48;Occitanie;Céréales;47277089
5372;44.2099;3.6867;Lozere;48;Occitanie;Céréales;47277089
5373;44.2086;3.7867;Lozere;48;Occitanie;Céréales;47277089
5374;44.2072;3.8867;Lozere;48;Occitanie;Céréales;47277089
5375;44.2058;3.9867;Gard;30;Occitanie;Céréales;47277089
5376;44.2042;4.0867;Gard;30;Occitanie;Céréales;47277089
5377;44.2026;4.1866;Gard;30;Occitanie;Céréales;47277089
5378;44.2008;4.2866;Gard;30;Occitanie;Céréales;47277089
5379;44.199;4.3866;Gard;30;Occitanie;Céréales;47277089
5380;44.1971;4.4865;Gard;30;Occitanie;Céréales;47277089
5381;44.1951;4.5865;Gard;30;Occitanie;Céréales;47277089
5382;44.193;4.6864;Gard;30;Occitanie;Céréales;47277089
5383;44.1908;4.7863;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5384;44.1885;4.8862;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5385;44.1861;4.9862;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5386;44.1836;5.0861;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5387;44.1811;5.186;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5389;44.1757;5.3857;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5390;44.1728;5.4856;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5391;44.1699;5.5854;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5392;44.1669;5.6853;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5393;44.1638;5.7851;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5394;44.1606;5.885;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5395;44.1573;5.9848;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5396;44.1539;6.0846;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5397;44.1504;6.1844;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5398;44.1469;6.2841;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5399;44.1432;6.3839;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5400;44.1395;6.4836;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5401;44.1356;6.5834;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5402;44.1317;6.6831;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5403;44.1277;6.7828;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5404;44.1236;6.8825;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5405;44.1194;6.9822;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5406;44.1151;7.0819;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5407;44.1107;7.1815;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5408;44.1062;7.2811;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5409;44.1017;7.3808;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5410;44.097;7.4804;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5411;44.0922;7.58;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5466;44.2324;-1.2163;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5467;44.2356;-1.1164;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5468;44.2387;-1.0164;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5469;44.2418;-0.9164;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5470;44.2447;-0.8165;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5471;44.2475;-0.7165;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5472;44.2503;-0.6165;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5473;44.2529;-0.5165;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5474;44.2555;-0.4164;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5475;44.258;-0.3164;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5476;44.2603;-0.2164;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5477;44.2626;-0.1163;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5478;44.2648;-0.0163;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5479;44.2669;0.0838;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5480;44.269;0.1839;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5481;44.2709;0.284;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5482;44.2727;0.384;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5483;44.2745;0.4841;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5484;44.2761;0.5842;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5485;44.2777;0.6843;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5486;44.2791;0.7844;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5487;44.2805;0.8846;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5488;44.2818;0.9847;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5490;44.2841;1.1849;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5491;44.2851;1.2851;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5492;44.286;1.3852;Lot;46;Occitanie;Céréales;47277089
5493;44.2868;1.4853;Lot;46;Occitanie;Céréales;47277089
5494;44.2876;1.5855;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5495;44.2882;1.6856;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5496;44.2888;1.7857;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5497;44.2892;1.8859;Aveyron;12;Occitanie;Céréales;47277089
5498;44.2896;1.986;Aveyron;12;Occitanie;Céréales;47277089
5499;44.2899;2.0862;Aveyron;12;Occitanie;Céréales;47277089
5500;44.2901;2.1863;Aveyron;12;Occitanie;Céréales;47277089
5501;44.2901;2.2865;Aveyron;12;Occitanie;Céréales;47277089
5502;44.2901;2.3866;Aveyron;12;Occitanie;Céréales;47277089
5503;44.2901;2.4868;Aveyron;12;Occitanie;Céréales;47277089
5504;44.2899;2.5869;Aveyron;12;Occitanie;Céréales;47277089
5505;44.2896;2.6871;Aveyron;12;Occitanie;Céréales;47277089
5506;44.2892;2.7872;Aveyron;12;Occitanie;Céréales;47277089
5507;44.2888;2.8874;Aveyron;12;Occitanie;Céréales;47277089
5508;44.2882;2.9875;Aveyron;12;Occitanie;Céréales;47277089
5509;44.2876;3.0877;Aveyron;12;Occitanie;Céréales;47277089
5510;44.2869;3.1878;Lozere;48;Occitanie;Céréales;47277089
5511;44.286;3.2879;Lozere;48;Occitanie;Céréales;47277089
5512;44.2851;3.3881;Lozere;48;Occitanie;Céréales;47277089
5513;44.2841;3.4882;Lozere;48;Occitanie;Céréales;47277089
5514;44.283;3.5883;Lozere;48;Occitanie;Céréales;47277089
5515;44.2818;3.6885;Lozere;48;Occitanie;Céréales;47277089
5516;44.2805;3.7886;Lozere;48;Occitanie;Céréales;47277089
5517;44.2792;3.8887;Lozere;48;Occitanie;Céréales;47277089
5518;44.2777;3.9888;Gard;30;Occitanie;Céréales;47277089
5519;44.2761;4.0889;Gard;30;Occitanie;Céréales;47277089
5520;44.2745;4.189;Gard;30;Occitanie;Céréales;47277089
5521;44.2727;4.2891;Gard;30;Occitanie;Céréales;47277089
5522;44.2709;4.3892;Gard;30;Occitanie;Céréales;47277089
5523;44.269;4.4892;Gard;30;Occitanie;Céréales;47277089
5524;44.267;4.5893;Gard;30;Occitanie;Céréales;47277089
5525;44.2649;4.6894;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5526;44.2627;4.7894;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5527;44.2604;4.8895;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5528;44.258;4.9895;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5529;44.2555;5.0896;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5530;44.253;5.1896;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5531;44.2503;5.2896;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5532;44.2476;5.3896;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5533;44.2447;5.4896;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5534;44.2418;5.5896;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5535;44.2388;5.6896;Hautes-Alpes;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5536;44.2357;5.7895;Hautes-Alpes;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5537;44.2325;5.8895;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5538;44.2292;5.9894;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5539;44.2258;6.0893;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5540;44.2223;6.1892;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5541;44.2187;6.2892;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5542;44.2151;6.389;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5543;44.2113;6.4889;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5544;44.2075;6.5888;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5545;44.2035;6.6886;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5546;44.1995;6.7885;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5547;44.1954;6.8883;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5548;44.1912;6.9881;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5549;44.1869;7.0879;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5550;44.1825;7.1877;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5609;44.3043;-1.2209;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5610;44.3075;-1.1208;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5611;44.3106;-1.0207;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5612;44.3136;-0.9206;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5613;44.3166;-0.8205;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5614;44.3194;-0.7204;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5615;44.3222;-0.6202;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5616;44.3248;-0.5201;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5617;44.3274;-0.4199;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5618;44.3299;-0.3198;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5619;44.3322;-0.2196;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5620;44.3345;-0.1194;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5621;44.3367;-0.0193;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5622;44.3389;0.0809;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5623;44.3409;0.1811;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5624;44.3428;0.2813;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5625;44.3446;0.3816;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5626;44.3464;0.4818;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5627;44.348;0.582;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5628;44.3496;0.6822;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5629;44.3511;0.7825;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5630;44.3524;0.8827;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5631;44.3537;0.9829;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5632;44.3549;1.0832;Tarn-et-Garonne;82;Occitanie;Céréales;47277089
5633;44.356;1.1835;Lot;46;Occitanie;Céréales;47277089
5634;44.357;1.2837;Lot;46;Occitanie;Céréales;47277089
5635;44.3579;1.384;Lot;46;Occitanie;Céréales;47277089
5636;44.3588;1.4842;Lot;46;Occitanie;Céréales;47277089
5637;44.3595;1.5845;Lot;46;Occitanie;Céréales;47277089
5638;44.3602;1.6848;Lot;46;Occitanie;Céréales;47277089
5639;44.3607;1.785;Lot;46;Occitanie;Céréales;47277089
5640;44.3612;1.8853;Lot;46;Occitanie;Céréales;47277089
5641;44.3615;1.9856;Aveyron;12;Occitanie;Céréales;47277089
5642;44.3618;2.0859;Aveyron;12;Occitanie;Céréales;47277089
5643;44.362;2.1861;Aveyron;12;Occitanie;Céréales;47277089
5644;44.3621;2.2864;Aveyron;12;Occitanie;Céréales;47277089
5645;44.3621;2.3867;Aveyron;12;Occitanie;Céréales;47277089
5646;44.362;2.487;Aveyron;12;Occitanie;Céréales;47277089
5647;44.3618;2.5873;Aveyron;12;Occitanie;Céréales;47277089
5648;44.3615;2.6875;Aveyron;12;Occitanie;Céréales;47277089
5649;44.3612;2.7878;Aveyron;12;Occitanie;Céréales;47277089
5650;44.3607;2.8881;Aveyron;12;Occitanie;Céréales;47277089
5651;44.3602;2.9884;Aveyron;12;Occitanie;Céréales;47277089
5652;44.3595;3.0886;Aveyron;12;Occitanie;Céréales;47277089
5653;44.3588;3.1889;Lozere;48;Occitanie;Céréales;47277089
5654;44.358;3.2892;Lozere;48;Occitanie;Céréales;47277089
5655;44.357;3.3894;Lozere;48;Occitanie;Céréales;47277089
5656;44.356;3.4897;Lozere;48;Occitanie;Céréales;47277089
5657;44.3549;3.5899;Lozere;48;Occitanie;Céréales;47277089
5658;44.3537;3.6902;Lozere;48;Occitanie;Céréales;47277089
5659;44.3525;3.7904;Lozere;48;Occitanie;Céréales;47277089
5660;44.3511;3.8907;Lozere;48;Occitanie;Céréales;47277089
5661;44.3496;3.9909;Gard;30;Occitanie;Céréales;47277089
5662;44.3481;4.0911;Ardeche;7;Auvergne-Rhone-Alpes;Céréales;37184175
5663;44.3464;4.1914;Ardeche;7;Auvergne-Rhone-Alpes;Céréales;37184175
5664;44.3447;4.2916;Ardeche;7;Auvergne-Rhone-Alpes;Céréales;37184175
5665;44.3428;4.3918;Gard;30;Occitanie;Céréales;47277089
5666;44.3409;4.492;Ardeche;7;Auvergne-Rhone-Alpes;Céréales;37184175
5667;44.3389;4.5922;Ardeche;7;Auvergne-Rhone-Alpes;Céréales;37184175
5668;44.3368;4.6924;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5669;44.3346;4.7926;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5670;44.3323;4.8927;Drome;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5671;44.3299;4.9929;Vaucluse;84;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5672;44.3274;5.0931;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5673;44.3248;5.1932;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5674;44.3222;5.2934;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5675;44.3194;5.3935;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5676;44.3166;5.4936;Drome;26;Auvergne-Rhone-Alpes;Céréales;37184175
5677;44.3137;5.5937;Drome;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5678;44.3106;5.6938;Hautes-Alpes;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5679;44.3075;5.7939;Hautes-Alpes;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5680;44.3043;5.894;Hautes-Alpes;5;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5681;44.301;5.9941;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5682;44.2976;6.0941;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5683;44.2941;6.1942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5684;44.2906;6.2942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5685;44.2869;6.3942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5686;44.2831;6.4942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5687;44.2793;6.5942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5688;44.2754;6.6942;Alpes-de-Haute-Provence;4;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5689;44.2713;6.7941;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5690;44.2672;6.8941;Alpes-Maritimes;6;Provence-Alpes-Cote d'Azur;"Légumes cultivés pour le fruit	";6545283
5752;44.3761;-1.2254;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5753;44.3793;-1.1252;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5754;44.3825;-1.025;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5755;44.3855;-0.9248;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5756;44.3884;-0.8245;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5757;44.3913;-0.7243;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5758;44.394;-0.624;Landes;40;Nouvelle-Aquitaine;Céréales;86472901
5759;44.3967;-0.5237;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5760;44.3993;-0.4235;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5761;44.4018;-0.3232;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5762;44.4041;-0.2229;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5763;44.4064;-0.1226;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5764;44.4087;-0.0223;Gironde;33;Nouvelle-Aquitaine;Céréales;86472901
5765;44.4108;0.0781;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5766;44.4128;0.1784;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5767;44.4147;0.2787;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5768;44.4166;0.3791;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5769;44.4183;0.4794;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5770;44.42;0.5798;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5771;44.4215;0.6801;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5772;44.423;0.7805;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5773;44.4244;0.8808;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5774;44.4257;0.9812;Lot-et-Garonne;47;Nouvelle-Aquitaine;Céréales;86472901
5775;44.4268;1.0816;Lot;46;Occitanie;Céréales;47277089
5776;44.428;1.182;Lot;46;Occitanie;Céréales;47277089
5777;44.429;1.2824;Lot;46;Occitanie;Céréales;47277089
5778;44.4299;1.3828;Lot;46;Occitanie;Céréales;47277089
